,project_link,title,description,card_category,amt_raised,days_left
88,https://www.indiegogo.com/projects/iboy-retro-toy-figure-from-classicbot/pica,iBoy retro toy figure from Classicbot,"Homage to the iconic mp3 player. iBoy is an adorable, transformable, collectible desktop accessory.",Tabletop Games,"$258,655 HKD raised 344%",
89,https://www.indiegogo.com/projects/tabletop-wonderland/pica,Tabletop Wonderland,Monthly subscription box of hand picked games for Aussies who want to fill their board game closet.,Tabletop Games,$797 AUD raised 80%,Ended
90,https://www.indiegogo.com/projects/cardboard-game/pica,cardboard game,handmade game,Tabletop Games,$333 USD raised 4%,Ended
91,https://www.indiegogo.com/projects/burglar-a-game-so-fun-it-s-criminal/pica,Burglar - a game so fun it's criminal,"A game of skill, tactics and memory wrapped up in one neat little 1920s themed family game.",Tabletop Games,"£7,291 GBP raised 101%",
92,https://www.indiegogo.com/projects/bead-game-2017-play-over-108-board-games-with-one/pica,BEAD GAME 2017: Play over 108 board games with ONE,A new kind of board gaming station with web App for infinite hours of fun play with Friends & Family,Tabletop Games,"£28,674 GBP raised 279%",Ended
93,https://www.indiegogo.com/projects/unique-hand-drawn-trading-cards/pica,Unique Hand Drawn Trading Cards,Hand drawn trading cards that are all unique and original artwork.,Tabletop Games,$111 USD raised 22%,Ended
94,https://www.indiegogo.com/projects/loot-and-recruit/pica,Loot and Recruit,Compete in a quirky Goblin Festival to become the next Goblin King or Queen!,Tabletop Games,$137 USD raised 14%,Ended
95,https://www.indiegogo.com/projects/card-quest/pica,Card Quest,Card Quest is a cooperative card game where you and your friends adventure into a dungeon.,Tabletop Games,$210 USD raised 4%,Ended
96,https://www.indiegogo.com/projects/spirits-and-songs-tavern-heroes-guide-book/pica,Spirits and Songs: Tavern Heroes guide book,A tavern and entertainment themed RPG book.,Tabletop Games,"$1,030 USD raised 6%",Ended
97,https://www.indiegogo.com/projects/warigin-a-rapid-pvp-board-game-for-2-3-tacticians/pica,WARIGIN: A rapid PVP board game for 2-3 tacticians,"Command Heaven, Hell and the Void! Lean rules + fast matches deliver excitement + high replayability",Tabletop Games,"€14,476 EUR raised 1,368,400%",
98,https://www.indiegogo.com/projects/betfield-the-watch-play-board-game-4-fans/pica,BetField: The Watch&Play Board Game 4 Fans,Watch the match – Play your friends!,Tabletop Games,"$2,014 USD raised 34%",Ended
