,project_link,title,description,card_category,amt_raised,days_left
951,https://www.indiegogo.com/projects/mollusc-nano-2-the-tent-that-changes-camping/pica,Mollusc Nano 2 - The tent that changes camping,The most versatile tent in the world,Travel & Outdoors,£0 GBP raised 0%,Ended
952,https://www.indiegogo.com/projects/navigatio-the-new-way-to-travel/pica,"Navigatio, the new way to travel.",Navigatio is your web of tourism activities. Travel and explore the world like never before you did.,Travel & Outdoors,€0 EUR raised 0%,Ended
953,https://www.indiegogo.com/projects/save-the-leaves-with-on-the-go-tp-kits/pica,Save the Leaves with On the Go TP Kits,"Toilet Paper Kits for On The Go - No matter where you are when nature calls, you'll be ready.",Travel & Outdoors,$0 USD raised 0%,Ended
954,https://www.indiegogo.com/projects/costa-rica-hotel-your-personal-paradise/pica,Costa Rica Hotel - Your Personal Paradise,A hotel in Costa Rica so close to a gorgeous beach you can hear the ocean. As low as $15 a night.,Travel & Outdoors,"$2,682 USD raised 5%",Ended
955,https://www.indiegogo.com/projects/drunk-sommelier/pica,Drunk Sommelier,Your contribution makes your history,Travel & Outdoors,€0 EUR raised 0%,Ended
956,https://www.indiegogo.com/projects/be-part-of-an-industry-disrupter-the-off-road-app/pica,"Be part of an industry disrupter, the OFF-ROAD app","The OFF-ROAD app: ATV/UTV sharing app, list units for rent or book a unit near you!",Travel & Outdoors,$0 USD raised 0%,2 days left
957,https://www.indiegogo.com/projects/sallyver/pica,Sallyver,"New thermal bag, cooler bag, carrying basket, made of twigs, white, with a set of picnic utensils.",Travel & Outdoors,€0 EUR raised 0%,Ended
958,https://www.indiegogo.com/projects/the-porta-shelf/pica,The Porta-Shelf,The Porta-Shelf attaches to square or round rails in under 5 minutes and can hold up to 30 lbs.,Travel & Outdoors,$0 USD raised 0%,17 days left
959,https://www.indiegogo.com/projects/petbell-for-your-home-training/pica,Petbell : for your home-training,Petbell is exercise equipment that can be connected with PET bottle.,Travel & Outdoors,$26 USD raised 0%,Ended
960,https://www.indiegogo.com/projects/carbonfreetravel/pica,CarbonFreeTravel,"CarbonFreeTravel
World's 1-st app for making air travel green!",Travel & Outdoors,$0 USD raised 0%,Ended
961,https://www.indiegogo.com/projects/alive-first-smartsafety-tool-satellitemessenger/pica,ALIVE First SmartSafety Tool & SatelliteMessenger,"Personal safety tool. Calls for help even if you can't!
Always connected. Automatic Dead-man-switch.",Travel & Outdoors,"$1,861 USD raised 1%",Ended
962,https://www.indiegogo.com/projects/ozark-quick-grill/pica,Ozark Quick Grill,Portable BBQ Grill that is durable and quick to assemble at a reasonable price!,Travel & Outdoors,$0 USD raised 0%,Ended
963,https://www.indiegogo.com/projects/toc-good-vibes/pica,TOC - GOOD VIBES,TOC is a revolutionary device that helps babies fall asleep by producing a shaking movement.,Travel & Outdoors,$162 USD raised 0%,Ended
964,https://www.indiegogo.com/projects/rhat-bike-the-lightweight-folding-motorcycle--2/pica,"Rhat Bike - The Lightweight, Folding, Motorcycle","Military Inspired, Lightweight Folding Modular Reconfigureable, Motorcycle designed with 'Bike DNA'",Travel & Outdoors,$0 USD raised 0%,Ended
965,https://www.indiegogo.com/projects/miss-mayfly-women-s-fishing-and-wading-gear/pica,Miss Mayfly Women's Fishing and Wading Gear,First Line of Gear Made Just for Women with a Flattering Fit for Women of All Shapes and Sizes.,Travel & Outdoors,"$4,614 USD raised 6%",Ended
966,https://www.indiegogo.com/projects/sandfrogs-tactical-swim-aid-beach-sandal/pica,SandFrogs Tactical Swim Aid Beach Sandal,All terrain (swim aid) beach sandals combining features that acclimate in and out of water,Travel & Outdoors,$125 USD raised 0%,Ended
