,project_link,title,description,card_category,amt_raised,days_left
100,https://www.indiegogo.com/projects/justice-city-chronicles-vol-1/pica,Justice City Chronicles Vol 1,"A Futuristic superhero tale of war, corruption and the bonds of family.",Comics,"$18,010 USD raised 432%",
101,https://www.indiegogo.com/projects/andy-smith-s-1stman-learning-curve/pica,Andy Smith's 1stMAN: Learning Curve!,Luke Henry is back on earth and as 1stMAN he discovers a new threat unlike what he's seen before!,Comics,"$36,748 USD raised 643%",
102,https://www.indiegogo.com/projects/tribulation-taskforce-parables-2/pica,Tribulation Taskforce: Parables# 2,The Tribulation Taskforce demand the origin of their leader Grok! Secrets will be  revealed here!,Comics,"$1,502 USD raised 262%",Ended
103,https://www.indiegogo.com/projects/rok-t/pica,ROK!T,The Comicsgate Magazine,Comics,"$5,890 USD raised 118%",9 days left
104,https://www.indiegogo.com/projects/sporkman-goes-to-japan/pica,Sporkman Goes to Japan,World's collide as East meet West! In a comic that is a homage to both American & Japanese culture!,Comics,"$3,039 USD raised 55%",Ended
105,https://www.indiegogo.com/projects/halloween-head-comics-tricks-and-treats-volume-1/pica,Halloween Head Comics: Tricks and Treats Volume 1,Collecting Issues #1 -3 of Tricks and Treats. Tricks and Treats is an annual horror comic.,Comics,"$1,216 USD raised 223%",
106,https://www.indiegogo.com/projects/the-midnight-witch-a-collection/pica,The Midnight Witch: A Collection,A Time Witch struggling to find her way back through dimensions and timelines,Comics,€240 EUR raised 48%,Ended
107,https://www.indiegogo.com/projects/ethan-van-sciver-s-reignbow-the-brute/pica,Ethan Van Sciver's REIGNBOW THE BRUTE,A FAIRYTALE satire for REAL MEN.,Comics,"$455,920 USD raised 3,657%",
108,https://www.indiegogo.com/projects/astral-vengeance-issue-1-sci-fi-action-thriller/pica,ASTRAL VENGEANCE Issue #1: Sci-fi action thriller!,"Issue #1 of the REVENGE TALE in the ""ASTRAL"" series! Also available: ""ASTRAL THRILL3GY"" (333 pages!)",Comics,$514 USD raised 103%,16 days left
109,https://www.indiegogo.com/projects/witch-creek-road-collected-hardcover--2/pica,Witch Creek Road Collected Hardcover,"A survival horror about love, acceptance, death and revenge. And sexy flesh-eating demons.",Comics,"$22,645 CAD raised 438%",
110,https://www.indiegogo.com/projects/racconti-del-poeta-e-a-poe-a-fumetti/pica,Racconti del Poeta - E.A. Poe a fumetti,"Un'antologia di racconti dell'orrore e non solo, scritti da Poe e disegnati da artisti italiani",Comics,€994 EUR raised 18%,Ended
111,https://www.indiegogo.com/projects/sunsworn-wings-of-vengeance/pica,SUNSWORN: Wings of Vengeance,"As the Union rebuilds, three of its heroes are forced to fight for their lives on a desolate world!",Comics,"$14,460 USD raised 1,209%",
112,https://www.indiegogo.com/projects/project-olympus-the-crimson-order-comic-book-1/pica,PROJECT OLYMPUS: THE CRIMSON ORDER - Comic Book #1,A Dysfunctional Superhero Team Tracks Down A Mysterious Terrorist Organization,Comics,"$3,565 USD raised 36%",Ended
113,https://www.indiegogo.com/projects/scp-foundation-artbooks/pica,SCP Foundation Artbooks,Three illustrated research journals in a slipcase featuring the most notable SCP Foundation objects.,Comics,"$1,666,678 USD raised 609%",
114,https://www.indiegogo.com/projects/ailsa-dark-werewolves-bampots-the-full-saga/pica,AILSA DARK: WEREWOLVES & BAMPOTS - The FULL SAGA!,"""I AM DEATH'S DARK DREAM... AND GOD'S REGRET!""",Comics,"£4,072 GBP raised 427%",
115,https://www.indiegogo.com/projects/guardians-of-erloth-volume-three-part-1/pica,Guardians of Erloth: Volume Three Part 1,Chael Roberts and Ryan Best return with Indiegogo's #1 fantasy-epic.,Comics,"$5,785 USD raised 152%",
116,https://www.indiegogo.com/projects/oi-bardic-fury-4-the-banshee-vale-horror-show/pica,Oi! Bardic Fury 4: THE BANSHEE VALE HORROR SHOW,The newest chapter of the Oi! TALES OF BARDIC FURY fantasy saga. Will you survive the horror show?,Comics,"$1,316 USD raised 127%",
