,project_link,title,description,card_category,amt_raised,days_left
80,https://www.indiegogo.com/projects/maat-1-0-legging-transform-your-workout/pica,MAÄT 1.0 Legging - Transform Your Workout,"Moto-inspired design | Patent-pending, Built-in Knee Protection | 4-Way Stretch | Gentle Compression",Health & Fitness,"$38,144 USD raised 186%",
81,https://www.indiegogo.com/projects/enyware-the-ultimate-posture-hacker/pica,Enyware: The Ultimate posture hacker,Makes Anywhere Ergonomics. Sit Effortlessly Upright. Track & Improve Your Posture and Habit,Health & Fitness,"$182,991 SGD raised 242%",
82,https://www.indiegogo.com/projects/yogurt-glamour-1st-yogurt-skincare-and-soap-brand/pica,Yogurt Glamour-1st Yogurt Skincare and Soap Brand.,"Unique Sustainable, Handmade Superb Yogurt Soap and Skincare Products that smell amazing-Join Us.",Health & Fitness,$240 USD raised 0%,Ended
83,https://www.indiegogo.com/projects/thinking-egg-ii-it-s-time-to-slow-down--3/pica,Thinking Egg II - It's Time To Slow Down,"A useful tool to help remind us to slow down  |  Over 100,000 units sold to date.",Health & Fitness,"$482,699 USD raised 8,282%",
84,https://www.indiegogo.com/projects/a-scooter-a-skateboard-and-a-bicycle-all-in-one/pica,"A scooter, a skateboard and a bicycle...all in one",No batteries!  Activity for you and your kids!| Light&Compact|Only 8kg (17.6lb)| Up to 25km/h(16mph),Health & Fitness,"$8,696 USD raised 141%",
85,https://www.indiegogo.com/projects/snailstep/pica,SNAILSTEP,"YOUR STEPS ARE WORTH!
MOBILE APP THAT REWARDS YOU FOR BEING ACTIVE !!",Health & Fitness,€0 EUR raised 0%,30 days left
86,https://www.indiegogo.com/projects/zeus-tackling-snoring-at-its-source/pica,ZEUS: Tackling snoring at its source,"The sleek, non-invasive solution to prevent snoring, developed with leading sleep doctors",Health & Fitness,"£36,917 GBP raised 130%",
87,https://www.indiegogo.com/projects/romrod-portable-rod-mobility-fitness-device/pica,RomRod - Portable Rod Mobility Fitness Device,"Improve your Flexibility, Joint Mobility, and Barbell Lifting Technique with this Portable Rod",Health & Fitness,"$90,013 USD raised 652%",
88,https://www.indiegogo.com/projects/mypetgo-we-give-your-pet-a-voice/pica,MyPetGo - We Give Your Pet A Voice,"A powerful, functional & accurate health & location monitor for cats & dogs.",Health & Fitness,"$11,190 SGD raised 116%",
89,https://www.indiegogo.com/projects/epicenter-indy-holistic-wellbeing/pica,Epicenter-Indy Holistic Wellbeing.,Collective Working Space for Holistic Practitioners.,Health & Fitness,"$1,746 USD raised 32%",Ended
90,https://www.indiegogo.com/projects/the-small-pillow-makes-your-existing-pillow-better/pica,The Small Pillow Makes Your Existing Pillow Better,The small multi-purpose pillow that makes you more comfortable,Health & Fitness,$95 USD raised 1%,32 days left
91,https://www.indiegogo.com/projects/yogi-crossover-mask-with-winter-gear-addons/pica,YOGI - Crossover Mask with Winter Gear Addons,Nanotech based respirator with winter gear addons. Fabric embedded silicone rim.,Health & Fitness,"$7,768 USD raised 141%",
92,https://www.indiegogo.com/projects/arcx-the-revolutionary-smart-ring/pica,ArcX - the revolutionary smart ring,Stay connected on the move - it's the fitness accessory you've been waiting for!,Health & Fitness,"€39,440 EUR raised 145%",
93,https://www.indiegogo.com/projects/evapure-personal-air-disinfector-and-oxygenizer/pica,evaPure: Personal Air Disinfector and Oxygenizer,"3 in 1: disinfects the air, sanitizes surfaces and saturates the air with oxygen at 20 cents per day",Health & Fitness,"$42,320 USD raised 100%",
94,https://www.indiegogo.com/projects/spindo-the-first-smart-dispenser-for-supplements/pica,Spindo - The First Smart Dispenser for Supplements,Load up all of your daily pills with a click of a button | Available in 4 different styles,Health & Fitness,"$11,216 USD raised 1,087%",
95,https://www.indiegogo.com/projects/inface-smart-body-cleansing-brush/pica,inFace Smart Body Cleansing Brush,Deep Clean Dirt/Oil/Dead Skin/Acne/Calluses | Soft Massage | 5 Cleaning Heads | 120mins Usage Time,Health & Fitness,"$65,518 USD raised 6,184%",
96,https://www.indiegogo.com/projects/headpop-focus/pica,HeadpOp Focus,The World's FIRST All-New Skincare Device For Your Skincare Routine. Making A New Trend,Health & Fitness,"$327,065 USD raised 10,501%",
97,https://www.indiegogo.com/projects/galapagos-the-ultimate-sustainable-wetsuit/pica,Galapagos: The Ultimate Sustainable Wetsuit,All-year round eco-friendly wetsuit made for every watersport: Lightweight | Max Warmth | Ultra Flex,Health & Fitness,"€120,140 EUR raised 1,396%",
