,project_link,title,description,card_category,amt_raised,days_left
109,https://www.indiegogo.com/projects/spaces-of-fontana-dance-collective-2017-season--2/pica,Spaces of Fontana Dance Collective - 2017 Season,A movement collective inspired by everyday relationships. Support Spaces of Fontana's 2017 Season!,Dance & Theater,$830 USD raised 42%,Ended
110,https://www.indiegogo.com/projects/play-your-part-support-chicago-playwrights/pica,Play Your Part: Support Chicago Playwrights,Help us support playwrights in writing a new body of plays that look and sound like all of Chicago.,Dance & Theater,"$1,260 USD raised 4%",Ended
111,https://www.indiegogo.com/projects/future-host-a-speech-opera/pica,Future Host: A Speech Opera,"By now, for the future",Dance & Theater,"$3,144 USD raised 26%",Ended
112,https://www.indiegogo.com/projects/bring-this-is-treatment-to-nyc-this-april/pica,Bring THIS IS TREATMENT to NYC this April!,"A new musical about long lost friendship, love, addiction, gossip,  hope, betrayal and recovery.",Dance & Theater,"$6,260 USD raised 89%",Ended
113,https://www.indiegogo.com/projects/dramaway-s-year-end-theatre-dance-showcase-2017/pica,DramaWay's Year-End Theatre & Dance Showcase 2017,Giving the possibility for individuals to shine like the stars they are.,Dance & Theater,"$5,070 CAD raised 63%",Ended
114,https://www.indiegogo.com/projects/manar-a-new-play-by-melis-aker/pica,"Manar, a new play by Melis Aker",Help us continue developing this beautiful work with this beautiful team!,Dance & Theater,"$1,010 USD raised 40%",Ended
115,https://www.indiegogo.com/projects/back-o-town-a-new-jazz-musical/pica,Back O'Town: A  New Jazz Musical,Three Women. Two Storms. One Community. Endless Hope.,Dance & Theater,$955 USD raised 15%,Ended
116,https://www.indiegogo.com/projects/2140-production-s-1st-show-dead-silence/pica,2140 Production's 1st Show : Dead Silence,21/40 Productions is excited to present their first show in the Twin Cities!,Dance & Theater,"$1,475 USD raised 74%",Ended
117,https://www.indiegogo.com/projects/elsa--6/pica,Elsa,"A cabaret show that combines comedy, live music and storytelling.",Dance & Theater,£945 GBP raised 47%,Ended
118,https://www.indiegogo.com/projects/pomegrenade-part-of-arctic-s-residency-at-irt/pica,Pomegrenade: Part of Arctic's Residency at IRT,Help us raise the production value of Pomegrenade and pay cast and crew,Dance & Theater,$663 USD raised 17%,Ended
119,https://www.indiegogo.com/projects/eat-sleep-dance-repeat-convention-season-3/pica,"Eat, Sleep, Dance, Repeat Convention Season 3",A dance convention created to empower & educate goers with resources to improve their communities.,Dance & Theater,"$2,795 USD raised 56%",Ended
120,https://www.indiegogo.com/projects/kaspar-hauser-meer-theaterproduktion/pica,Kaspar Häuser Meer - Theaterproduktion,Drei Frauen am Rande des Nervenzusammenbruchs.,Dance & Theater,€130 EUR raised 3%,Ended
121,https://www.indiegogo.com/projects/grit-theatre-presents-danny-and-the-deep-blue-sea/pica,Grit Theatre Presents: Danny and the Deep Blue Sea,"Chicago's brand new theatre company takes on John Patrick Shanley's ""Danny and the Deep Blue Sea"" !",Dance & Theater,"$2,140 USD raised 71%",Ended
122,https://www.indiegogo.com/projects/greek-myths-and-sci-fi-brought-to-life-on-stage--3/pica,Greek Myths and Sci-Fi brought to life on stage,We built this innovative movement and music collaborative from the dirt floor up and need your help!,Dance & Theater,$180 USD raised 9%,Ended
123,https://www.indiegogo.com/projects/pullman-vs-paxton-presents-heathers-the-musical/pica,Pullman.vs.Paxton presents Heathers the Musical!,"Best friends, social trends, and occasional murder. Help us raise $$ to stage Heathers the Musical!",Dance & Theater,$335 USD raised 17%,Ended
124,https://www.indiegogo.com/projects/art-sex-magic--2/pica,Art. Sex. Magic.,Support the development of this unique production by Jade Fusco: Art. Sex. Magic.,Dance & Theater,"$6,831 USD raised 57%",Ended
